common_name,botanical_name,plant_url
Centennial Ceanothus,Ceanothus 'Centennial',//legacy.calscape.org/qrcodes/Ceanothus-'Centennial'(192)
John Dourley Manzanita,Arctostaphylos 'John Dourley',//legacy.calscape.org/qrcodes/Arctostaphylos-'John-Dourley'(192)
Green Supreme Manzanita,Arctostaphylos uva-ursi 'Green Supreme',//legacy.calscape.org/qrcodes/Arctostaphylos-uva-ursi-'Green-Supreme'(192)
Sentinel Vine Hill Manzanita,Arctostaphylos densiflora 'Sentinel',//legacy.calscape.org/qrcodes/Arctostaphylos-densiflora-'Sentinel'(192)
Lester Rowntree Manzanita,Arctostaphylos 'Lester Rowntree',//legacy.calscape.org/qrcodes/Arctostaphylos-'Lester-Rowntree'(192)
Margarita BOP Penstemon,Penstemon heterophyllus 'Margarita BOP',//legacy.calscape.org/qrcodes/Penstemon-heterophyllus-'Margarita-BOP'(192)
Golden Berry Toyon,Heteromeles arbutifolia 'Davis Gold',//legacy.calscape.org/qrcodes/Heteromeles-arbutifolia-'Davis-Gold'(192)
Louis Edmunds Baker's Manzanita,Arctostaphylos bakeri 'Louis Edmunds',//legacy.calscape.org/qrcodes/Arctostaphylos-bakeri-'Louis-Edmunds'(192)
Pacific Sunset Flannelbush,Fremontodendron californicum 'Pacific Sunset',//legacy.calscape.org/qrcodes/Fremontodendron-californicum-'Pacific-Sunset'(192)
Radiant Bearberry Manzanita,Arctostaphylos uva-ursi 'Radiant',//legacy.calscape.org/qrcodes/Arctostaphylos-uva-ursi-'Radiant'(192)
Catalina Fuchsia,Epilobium 'Catalina',//legacy.calscape.org/qrcodes/Epilobium-'Catalina'(192)
Eve Case Coffeeberry,Frangula californica 'Eve Case',//legacy.calscape.org/qrcodes/Frangula-californica-'Eve-Case'(192)
El Dorado Bush Sunflower,Encelia californica 'El Dorado',//legacy.calscape.org/qrcodes/Encelia-californica-'El-Dorado'(192)
Point Sierra Mountain Lilac,Ceanothus maritimus 'Point Sierra',//legacy.calscape.org/qrcodes/Ceanothus-maritimus-'Point-Sierra'(192)
De La Mina Verbena,Verbena lilacina 'De La Mina',//legacy.calscape.org/qrcodes/Verbena-lilacina-'De-La-Mina'(192)
Canyon Prince Wild Rye,Elymus condensatus 'Canyon Prince',//legacy.calscape.org/qrcodes/Elymus-condensatus-'Canyon-Prince'(192)
Beach Aster Cape Sebastian,Erigeron glaucus 'Cape Sebastian',//legacy.calscape.org/qrcodes/Erigeron-glaucus-'Cape-Sebastian'(192)
California Glory Flannel Bush,Fremontodendron 'California Glory',//legacy.calscape.org/qrcodes/Fremontodendron-'California-Glory'(192)
West Hills Hybrid Fremontia,Fremontodendron 'West Hills',//legacy.calscape.org/qrcodes/Fremontodendron-'West-Hills'(192)
Warriner Lytle Buckwheat,Eriogonum fasciculatum 'Warriner Lytle',//legacy.calscape.org/qrcodes/Eriogonum-fasciculatum-'Warriner-Lytle'(192)
Everett's Choice California Fuchsia,Epilobium canum 'Everett's Choice',//legacy.calscape.org/qrcodes/Epilobium-canum-'Everett's-Choice'(192)
Figueroa Purple Sage,Salvia leucophylla 'Figueroa',//legacy.calscape.org/qrcodes/Salvia-leucophylla-'Figueroa'(192)
Point Reyes Bearberry Manzanita,Arctostaphylos uva-ursi 'Point Reyes',//legacy.calscape.org/qrcodes/Arctostaphylos-uva-ursi-'Point-Reyes'(192)
Joyce Coulter Mountain Lilac,Ceanothus 'Joyce Coulter',//legacy.calscape.org/qrcodes/Ceanothus-'Joyce-Coulter'(192)
Montara Sagebrush,Artemisia californica 'Montara',//legacy.calscape.org/qrcodes/Artemisia-californica-'Montara'(192)
Joan Mirov Mountain Lilac,Ceanothus 'Joan Mirov',//legacy.calscape.org/qrcodes/Ceanothus-'Joan-Mirov'(192)
Dark Star Ceanothus,Ceanothus 'Dark Star',//legacy.calscape.org/qrcodes/Ceanothus-'Dark-Star'(192)
Sierra Salmon California Fuchsia,Epilobium canum 'Sierra Salmon',//legacy.calscape.org/qrcodes/Epilobium-canum-'Sierra-Salmon'(192)
Snow Flurry Mountain Lilac,Ceanothus thyrsiflorus 'Snow Flurry',//legacy.calscape.org/qrcodes/Ceanothus-thyrsiflorus-'Snow-Flurry'(192)
Pacific Mist Manzanita,Arctostaphylos 'Pacific Mist',//legacy.calscape.org/qrcodes/Arctostaphylos-'Pacific-Mist'(192)
Frosty Dawn Mountain Lilac,Ceanothus maritimus 'Frosty Dawn',//legacy.calscape.org/qrcodes/Ceanothus-maritimus-'Frosty-Dawn'(192)
Lipstick Beach Strawberry,Fragaria chiloensis 'Lipstick',//legacy.calscape.org/qrcodes/Fragaria-chiloensis-'Lipstick'(192)
James Roof Silktassel,Garrya elliptica 'James Roof',//legacy.calscape.org/qrcodes/Garrya-elliptica-'James-Roof'(192)
Pink And White Coral Bells,Heuchera 'Canyon Duet',//legacy.calscape.org/qrcodes/Heuchera-'Canyon-Duet'(192)
Dara's Choice Sage,Salvia 'Dara's Choice',//legacy.calscape.org/qrcodes/Salvia-'Dara's-Choice'(192)
Monterey Carpet Hooker's Manzanita,Arctostaphylos hookeri 'Monterey Carpet',//legacy.calscape.org/qrcodes/Arctostaphylos-hookeri-'Monterey-Carpet'(192)
Anacapa Pink Island Morning Glory,Calystegia macrostegia 'Anacapa Pink',//legacy.calscape.org/qrcodes/Calystegia-macrostegia-'Anacapa-Pink'(192)
Carmel Sur Little Sur Manzanita,Arctostaphylos edmundsii 'Carmel Sur',//legacy.calscape.org/qrcodes/Arctostaphylos-edmundsii-'Carmel-Sur'(192)
Island Pink Yarrow,Achillea millefolium 'Island Pink',//legacy.calscape.org/qrcodes/Achillea-millefolium-'Island-Pink'(192)
David's Choice Sagebrush,Artemisia pycnocephala 'David's Choice',//legacy.calscape.org/qrcodes/Artemisia-pycnocephala-'David's-Choice'(192)
Emerald Carpet Manzanita,Arctostaphylos 'Emerald Carpet',//legacy.calscape.org/qrcodes/Arctostaphylos-'Emerald-Carpet'(192)
Ian Bush Manzanita,Arctostaphylos 'Ian Bush',//legacy.calscape.org/qrcodes/Arctostaphylos-'Ian-Bush'(192)
Rosada Alumroot,Heuchera 'Rosada',//legacy.calscape.org/qrcodes/Heuchera-'Rosada'(192)
Blue Jeans Mountain Lilac,Ceanothus 'Blue Jeans',//legacy.calscape.org/qrcodes/Ceanothus-'Blue-Jeans'(192)
Paradise Pajaro Manzanita,Arctostaphylos pajaroensis 'Paradise',//legacy.calscape.org/qrcodes/Arctostaphylos-pajaroensis-'Paradise'(192)
Arroyo De La Cruz Blue Blossom,Ceanothus thyrsiflorus 'Arroyo De La Cruz',//legacy.calscape.org/qrcodes/Ceanothus-thyrsiflorus-'Arroyo-De-La-Cruz'(192)
Julia Phelps Mountain Lilac,Ceanothus 'Julia Phelps',//legacy.calscape.org/qrcodes/Ceanothus-'Julia-Phelps'(192)
South Coast Blue Mountain Lilac,Ceanothus 'South Coast Blue',//legacy.calscape.org/qrcodes/Ceanothus-'South-Coast-Blue'(192)
Wood's Compact Bearberry Manzanita,Arctostaphylos uva-ursi 'Wood's Compact',//legacy.calscape.org/qrcodes/Arctostaphylos-uva-ursi-'Wood's-Compact'(192)
Point Sal Sage,Salvia leucophylla 'Point Sal',//legacy.calscape.org/qrcodes/Salvia-leucophylla-'Point-Sal'(192)
Pozo Blue Sage,Salvia 'Pozo Blue',//legacy.calscape.org/qrcodes/Salvia-'Pozo-Blue'(192)
Skylark Mountain Lilac,Ceanothus 'Skylark',//legacy.calscape.org/qrcodes/Ceanothus-'Skylark'(192)
White Cloud Matilija Poppy,Romneya coulteri 'White Cloud',//legacy.calscape.org/qrcodes/Romneya-coulteri-'White-Cloud'(192)
White Lanterns Manzanita,Arctostaphylos 'White Lanterns',//legacy.calscape.org/qrcodes/Arctostaphylos-'White-Lanterns'(192)
Point St George Aster,Aster chilensis 'Point Saint George',//legacy.calscape.org/qrcodes/Aster-chilensis-'Point-Saint-George'(192)
Santa Ana Cardinal Coral Bells,Heuchera 'Santa Ana Cardinal',//legacy.calscape.org/qrcodes/Heuchera-'Santa-Ana-Cardinal'(192)
Remote Blue Mountain Lilac,Ceanothus 'Remote Blue',//legacy.calscape.org/qrcodes/Ceanothus-'Remote-Blue'(192)
Alpine Sage,Salvia clevelandii 'Alpine',//legacy.calscape.org/qrcodes/Salvia-clevelandii-'Alpine'(192)
Firecracker Showy Island Snapdragon,Gambelia speciosa 'Firecracker',//legacy.calscape.org/qrcodes/Gambelia-speciosa-'Firecracker'(192)
Sierra Blue Mountain Lilac,Ceanothus 'Sierra Blue',//legacy.calscape.org/qrcodes/Ceanothus-'Sierra-Blue'(192)
Heart's Desire Mountain Lilac,Ceanothus gloriosus 'Heart's Desire',//legacy.calscape.org/qrcodes/Ceanothus-gloriosus-'Heart's-Desire'(192)
Silver Carpet Aster,Corethrogyne filaginifolia 'Silver Carpet',//legacy.calscape.org/qrcodes/Corethrogyne-filaginifolia-'Silver-Carpet'(192)
Sierra Snow Mountain Lilac,Ceanothus 'Sierra Snow',//legacy.calscape.org/qrcodes/Ceanothus-'Sierra-Snow'(192)
Chocolate Candy Iris,Iris 'Chocolate Candy',//legacy.calscape.org/qrcodes/Iris-'Chocolate-Candy'(192)
Gracias Sage,Salvia 'Gracias',//legacy.calscape.org/qrcodes/Salvia-'Gracias'(192)
Sunshine Monkeyflower,Mimulus 'Sunshine',//legacy.calscape.org/qrcodes/Mimulus-'Sunshine'(192)
Louis Hamilton Desert Mallow,Sphaeralcea ambigua 'Louis Hamilton',//legacy.calscape.org/qrcodes/Sphaeralcea-ambigua-'Louis-Hamilton'(192)
Whirly Blue Sage,Salvia clevelandii 'Whirly Blue',//legacy.calscape.org/qrcodes/Salvia-clevelandii-'Whirly-Blue'(192)
Tassajara Blue Mountain Lilac,Ceanothus 'Tassajara Blue',//legacy.calscape.org/qrcodes/Ceanothus-'Tassajara-Blue'(192)
Terra Seca Sage,Salvia mellifera 'Terra Seca',//legacy.calscape.org/qrcodes/Salvia-mellifera-'Terra-Seca'(192)
Wayside Hooker's Manzanita,Arctostaphylos hookeri 'Wayside',//legacy.calscape.org/qrcodes/Arctostaphylos-hookeri-'Wayside'(192)
Powerline Pink Hummingbird Sage,Salvia spathacea 'Powerline Pink',//legacy.calscape.org/qrcodes/Salvia-spathacea-'Powerline-Pink'(192)
Moonglow California Poppy,Eschscholzia californica 'Moonglow',//legacy.calscape.org/qrcodes/Eschscholzia-californica-'Moonglow'(192)
Starlight Sage,Salvia 'Starlight',//legacy.calscape.org/qrcodes/Salvia-'Starlight'(192)
Celestial Blue Sage,Salvia 'Celestial Blue',//legacy.calscape.org/qrcodes/Salvia-'Celestial-Blue'(192)
Route 66 California Fuchsia,Epilobium 'Route 66',//legacy.calscape.org/qrcodes/Epilobium-'Route-66'(192)
Evie Silktassel,Garrya elliptica 'Evie',//legacy.calscape.org/qrcodes/Garrya-elliptica-'Evie'(192)
Dana Point Buckwheat,Eriogonum fasciculatum 'Dana Point',//legacy.calscape.org/qrcodes/Eriogonum-fasciculatum-'Dana-Point'(192)
Rocky Point Blue Eyed Grass,Sisyrinchium bellum 'Rocky Point',//legacy.calscape.org/qrcodes/Sisyrinchium-bellum-'Rocky-Point'(192)
Centennial Desert Broom,Baccharis 'Centennial',//legacy.calscape.org/qrcodes/Baccharis-'Centennial'(192)
Purple Gleam California Poppy,Eschscholzia californica 'Purple Gleam',//legacy.calscape.org/qrcodes/Eschscholzia-californica-'Purple-Gleam'(192)
Emerald Cascade Sage,Salvia munzii 'Emerald Cascade',//legacy.calscape.org/qrcodes/Salvia-munzii-'Emerald-Cascade'(192)
Ophio-viridis Manzanita,Arctostaphylos 'Ophio-viridis',//legacy.calscape.org/qrcodes/Arctostaphylos-'Ophio-viridis'(192)
Byrd Hill Manzanita,Arctostaphylos manzanita 'Byrd Hill',//legacy.calscape.org/qrcodes/Arctostaphylos-manzanita-'Byrd-Hill'(192)
Puget Blue Ceanothus,Ceanothus 'Puget Blue',//legacy.calscape.org/qrcodes/Ceanothus-'Puget-Blue'(192)
Blue Cushion Mountain Lilac,Ceanothus 'Blue Cushion',//legacy.calscape.org/qrcodes/Ceanothus-'Blue-Cushion'(192)
Pink Western Azalea,Rhododendron occidentale 'Pink',//legacy.calscape.org/qrcodes/Rhododendron-occidentale-'Pink'(192)
Cynthia Postan Ceanothus,Ceanothus 'Cynthia Postan',//legacy.calscape.org/qrcodes/Ceanothus-'Cynthia-Postan'(192)
Black Diamond Chamise,Adenostoma fasciculatum 'Black Diamond',//legacy.calscape.org/qrcodes/Adenostoma-fasciculatum-'Black-Diamond'(192)
Anchor Bay Bearberry Manzanita,Arctostaphylos uva-ursi 'Anchor Bay',//legacy.calscape.org/qrcodes/Arctostaphylos-uva-ursi-'Anchor-Bay'(192)
Blue Cascade Ceanothus,Ceanothus 'Blue Cascade',//legacy.calscape.org/qrcodes/Ceanothus-'Blue-Cascade'(192)
Wayne's Silver Fuchsia,Epilobium septentrionale 'Wayne's Silver',//legacy.calscape.org/qrcodes/Epilobium-septentrionale-'Wayne's-Silver'(192)
Powder Blue Felt-leaf Ceanothus,Ceanothus arboreus 'Powder Blue',//legacy.calscape.org/qrcodes/Ceanothus-arboreus-'Powder-Blue'(192)
Arroyo Azul Cleveland Sage,Salvia clevelandii 'Arroyo Azul',//legacy.calscape.org/qrcodes/Salvia-clevelandii-'Arroyo-Azul'(192)
El Dorado Blueblossom,Ceanothus thyrsiflorus 'El Dorado',//legacy.calscape.org/qrcodes/Ceanothus-thyrsiflorus-'El-Dorado'(192)
Arroyo Cascade Manzanita,Arctostaphylos 'Arroyo Cascade',//legacy.calscape.org/qrcodes/Arctostaphylos-'Arroyo-Cascade'(192)
Gentian Plume Ceanothus,Ceanothus 'Gentian Plume',//legacy.calscape.org/qrcodes/Ceanothus-'Gentian-Plume'(192)
Taylor's Blue Blueblossom,Ceanothus thyrsiflorus 'Taylor's Blue',//legacy.calscape.org/qrcodes/Ceanothus-thyrsiflorus-'Taylor's-Blue'(192)
Ebbett's Field Ceanothus,Ceanothus 'Ebbett's Field',//legacy.calscape.org/qrcodes/Ceanothus-'Ebbett's-Field'(192)
Dainty Bells Coral Bells,Heuchera 'Dainty Bells',//legacy.calscape.org/qrcodes/Heuchera-'Dainty-Bells'(192)
Blue Moment Pacifica Iris,Iris 'Blue Moment',//legacy.calscape.org/qrcodes/Iris-'Blue-Moment'(192)
Avis Keedy Hummingbird Sage,Salvia spathacea 'Avis Keedy',//legacy.calscape.org/qrcodes/Salvia-spathacea-'Avis-Keedy'(192)
Aulon Beach Strawberry,Fragaria chiloensis 'Aulon',//legacy.calscape.org/qrcodes/Fragaria-chiloensis-'Aulon'(192)
Mountain Pride Blue Witch,Solanum xanti 'Mountain Pride',//legacy.calscape.org/qrcodes/Solanum-xanti-'Mountain-Pride'(192)
Tilden Park Ceanothus,Ceanothus 'Tilden Park',//legacy.calscape.org/qrcodes/Ceanothus-'Tilden-Park'(192)
Native Warrior Pacifica Iris,Iris 'Native Warrior',//legacy.calscape.org/qrcodes/Iris-'Native-Warrior'(192)
Cloverdale California Fuchsia,Epilobium 'Cloverdale',//legacy.calscape.org/qrcodes/Epilobium-'Cloverdale'(192)
Burnt Sugar Pacifica Iris,Iris 'Burnt Sugar',//legacy.calscape.org/qrcodes/Iris-'Burnt-Sugar'(192)
Jack Monkeyflower,Mimulus 'Jack',//legacy.calscape.org/qrcodes/Mimulus-'Jack'(192)
Owlswood Blue Ceanothus,Ceanothus 'Owlswood Blue',//legacy.calscape.org/qrcodes/Ceanothus-'Owlswood-Blue'(192)
Yellow Pacifica Iris,Iris 'Yellow',//legacy.calscape.org/qrcodes/Iris-'Yellow'(192)
Berryhill Wavyleaf Ceanothus,Ceanothus foliosus 'Berryhill',//legacy.calscape.org/qrcodes/Ceanothus-foliosus-'Berryhill'(192)
Celestial Blue Ceanothus,Ceanothus 'Celestial Blue',//legacy.calscape.org/qrcodes/Ceanothus-'Celestial-Blue'(192)
Ted's Selection #1 Monkeyflower,Mimulus 'Ted's Selection #1',//legacy.calscape.org/qrcodes/Mimulus-'Ted's-Selection-#1'(192)
Tranquillon Ridge Pink-flowering Currant,Ribes sanguineum var. glutinosum 'Tranquillon Ridge',//legacy.calscape.org/qrcodes/Ribes-sanguineum-var.-glutinosum-'Tranquillon-Ridge'(192)
San Gabriel Flannel Bush,Fremontodendron 'San Gabriel',//legacy.calscape.org/qrcodes/Fremontodendron-'San-Gabriel'(192)
La Luna Desert Mallow,Sphaeralcea fulva 'La Luna',//legacy.calscape.org/qrcodes/Sphaeralcea-fulva-'La-Luna'(192)
Canyon Snow Iris,Iris 'Canyon Snow',//legacy.calscape.org/qrcodes/Iris-'Canyon-Snow'(192)
Brownhead Rush,Juncus phaeocephalus,//legacy.calscape.org/qrcodes/Juncus-phaeocephalus(192)
Ward Santa Cruz Island Manzanita,Arctostaphylos insularis 'Ward',//legacy.calscape.org/qrcodes/Arctostaphylos-insularis-'Ward'(192)
Canyon Sparkles Santa Cruz Island Manzanita,Arctostaphylos insularis 'Canyon Sparkles',//legacy.calscape.org/qrcodes/Arctostaphylos-insularis-'Canyon-Sparkles'(192)
Farmar Bower Creeping Sage,Salvia sonomensis 'Farmar Bower',//legacy.calscape.org/qrcodes/Salvia-sonomensis-'Farmar-Bower'(192)
Starlight Prettyface,Triteleia ixioides ssp. ixioides 'Starlight',//legacy.calscape.org/qrcodes/Triteleia-ixioides-ssp.-ixioides-'Starlight'(192)
Mountain Haze Ceanothus,Ceanothus 'Mountain Haze',//legacy.calscape.org/qrcodes/Ceanothus-'Mountain-Haze'(192)
Wheeler Canyon Wartleaf Ceanothus,Ceanothus papillosus 'Wheeler Canyon',//legacy.calscape.org/qrcodes/Ceanothus-papillosus-'Wheeler-Canyon'(192)
Mattole River Humboldt County Fuchsia,Epilobium septentrionale 'Mattole River',//legacy.calscape.org/qrcodes/Epilobium-septentrionale-'Mattole-River'(192)
Russian River Wild Grape,Vitis californica 'Russian River',//legacy.calscape.org/qrcodes/Vitis-californica-'Russian-River'(192)
Skylark Barberry,Berberis 'Skylark',//legacy.calscape.org/qrcodes/Berberis-'Skylark'(192)
The King Pacific Reed Grass,Calamagrostis nutkaensis 'The King',//legacy.calscape.org/qrcodes/Calamagrostis-nutkaensis-'The-King'(192)
Ruby Silver Monkeyflower,Mimulus 'Ruby Silver',//legacy.calscape.org/qrcodes/Mimulus-'Ruby-Silver'(192)
Pamela Monkeyflower,Mimulus 'Pamela',//legacy.calscape.org/qrcodes/Mimulus-'Pamela'(192)
Spooner's Mesa Evergreen Currant,Ribes viburnifolium 'Spooner's Mesa',//legacy.calscape.org/qrcodes/Ribes-viburnifolium-'Spooner's-Mesa'(192)
Muse Meadow Idaho Fescue,Festuca idahoensis 'Muse Meadow',//legacy.calscape.org/qrcodes/Festuca-idahoensis-'Muse-Meadow'(192)
Moody Blue Idaho Fescue,Festuca idahoensis 'Moody Blue',//legacy.calscape.org/qrcodes/Festuca-idahoensis-'Moody-Blue'(192)
Corralitos Hybrid Lily,Lilium 'Corralitos Hybrids',//legacy.calscape.org/qrcodes/Lilium-'Corralitos-Hybrids'(192)
Allen Chickering Sage,Salvia 'Allen Chickering',//legacy.calscape.org/qrcodes/Salvia-'Allen-Chickering'(192)
Popcorn Mountain Lilac,Ceanothus maritimus 'Popcorn',//legacy.calscape.org/qrcodes/Ceanothus-maritimus-'Popcorn'(192)
Canyon Pink Coral Bells,Heuchera 'Canyon Pink',//legacy.calscape.org/qrcodes/Heuchera-'Canyon-Pink'(192)
Bonnie Pacifica Iris,Iris 'Bonnie',//legacy.calscape.org/qrcodes/Iris-'Bonnie'(192)
Marian Sampson Coyote Mint,Monardella macrantha 'Marian Sampson',//legacy.calscape.org/qrcodes/Monardella-macrantha-'Marian-Sampson'(192)
Blue Fountain California Fescue,Festuca californica 'Blue Fountain',//legacy.calscape.org/qrcodes/Festuca-californica-'Blue-Fountain'(192)
Diablo Blush Mount Diablo Manzanita,Arctostaphylos auriculata 'Diablo Blush',//legacy.calscape.org/qrcodes/Arctostaphylos-auriculata-'Diablo-Blush'(192)
Knobcone Point Mount Diablo Manzanita,Arctostaphylos auriculata 'Knobcone Point',//legacy.calscape.org/qrcodes/Arctostaphylos-auriculata-'Knobcone-Point'(192)
Select Mattole Humboldt County Fuschsia,Epilobium septentrionale 'Select Mattole',//legacy.calscape.org/qrcodes/Epilobium-septentrionale-'Select-Mattole'(192)
Cape Sebastian Pacifica Iris,Iris 'Cape Sebastian',//legacy.calscape.org/qrcodes/Iris-'Cape-Sebastian'(192)
Ybn Blue San Diego Ceanothus,Ceanothus cyaneus 'Ybn Blue',//legacy.calscape.org/qrcodes/Ceanothus-cyaneus-'Ybn-Blue'(192)
El Tigre California Fuchsia,Epilobium 'El Tigre',//legacy.calscape.org/qrcodes/Epilobium-'El-Tigre'(192)
Cal Poly San Diego Ceanothus,Ceanothus cyaneus 'Cal Poly',//legacy.calscape.org/qrcodes/Ceanothus-cyaneus-'Cal-Poly'(192)
All Gold Carmel Ceanothus,Ceanothus thyrsiflorus var. griseus 'All Gold',//legacy.calscape.org/qrcodes/Ceanothus-thyrsiflorus-var.-griseus-'All-Gold'(192)
Horse Mountain Green California Fescue,Festuca californica 'Horse Mountain Green',//legacy.calscape.org/qrcodes/Festuca-californica-'Horse-Mountain-Green'(192)
Red Monkeyflower,Mimulus 'Red',//legacy.calscape.org/qrcodes/Mimulus-'Red'(192)
Spinning Sarah Pacifica Iris,Iris 'Spinning Sarah',//legacy.calscape.org/qrcodes/Iris-'Spinning-Sarah'(192)
Topanga Monkeyflower,Mimulus longiflorus 'Topanga',//legacy.calscape.org/qrcodes/Mimulus-longiflorus-'Topanga'(192)
Kurt Zadnik Carmel Ceanothus,Ceanothus thyrsiflorus var. griseus 'Kurt Zadnik',//legacy.calscape.org/qrcodes/Ceanothus-thyrsiflorus-var.-griseus-'Kurt-Zadnik'(192)
Big Sur Monkeyflower,Mimulus longiflorus 'Big Sur',//legacy.calscape.org/qrcodes/Mimulus-longiflorus-'Big-Sur'(192)
White Sprite Munchkin Liveforever,Dudleya gnoma 'White Sprite',//legacy.calscape.org/qrcodes/Dudleya-gnoma-'White-Sprite'(192)
Far Horizons California Lilac,Ceanothus 'Far Horizons',//legacy.calscape.org/qrcodes/Ceanothus-'Far-Horizons'(192)
St. Helena Manzanita,Arctostaphylos manzanita 'St. Helena',//legacy.calscape.org/qrcodes/Arctostaphylos-manzanita-'St.-Helena'(192)
Vandenberg Santa Barbara Ceanothus,Ceanothus impressus var. impressus 'Vandenberg',//legacy.calscape.org/qrcodes/Ceanothus-impressus-var.-impressus-'Vandenberg'(192)
Lt Blue Ceanothus,Ceanothus 'Lt Blue',//legacy.calscape.org/qrcodes/Ceanothus-'Lt-Blue'(192)
Paseo Rancho Lilac Verbena,Verbena lilacina 'Paseo Rancho',//legacy.calscape.org/qrcodes/Verbena-lilacina-'Paseo-Rancho'(192)
Los Angeles Bigberry Manzanita,Arctostaphylos glauca 'Los Angeles',//legacy.calscape.org/qrcodes/Arctostaphylos-glauca-'Los-Angeles'(192)
Sonoma Manzanita,Arctostaphylos 'Sonoma',//legacy.calscape.org/qrcodes/Arctostaphylos-'Sonoma'(192)
Betsy Clebsch Cleveland Sage,Salvia clevelandii 'Betsy Clebsch',//legacy.calscape.org/qrcodes/Salvia-clevelandii-'Betsy-Clebsch'(192)
Claremont Pink-flowering Currant,Ribes sanguineum var. glutinosum 'Claremont',//legacy.calscape.org/qrcodes/Ribes-sanguineum-var.-glutinosum-'Claremont'(192)
Mary's Blush Common Manzanita,Arctostaphylos manzanita 'Mary's Blush',//legacy.calscape.org/qrcodes/Arctostaphylos-manzanita-'Mary's-Blush'(192)
